                  Dec 10, 2009 77 $43 $84 $41
charleston-wv Portland,
                  Dec 04, 2009 1136 $50 $135 $85
charleston-wv Chicago,
                  Nov 30, 2009 522 $49 $115 $66
charleston-wv Chicago,
                  Nov 27, 2009 1499 $99 $249 $150
charleston-wv Washington DC,
                  Nov 12, 2009 109 $20 $70 $50
charleston-wv San Francisco,
                  Oct 20, 2009 1648 $25 $50 $25
charleston-wv Boston,
                  Oct 09, 2009 706 $149 $279 $130
charleston-wv Seattle,
                  Oct 05, 2009 459 $32 $71 $39
charleston-wv Chicago,
                  Oct 01, 2009 146 $75 $194 $119
charleston-wv Austin,
                  Sep 28, 2009 1216 $22 $44 $22
charleston-wv Austin,
                  Sep 15, 2009 731 $10 $22 $12
charleston-wv Chicago,
                  Aug 13, 2009 2862 $35 $75 $40
charleston-wv Boston,
                  Jul 17, 2009 482 $99 $249 $150
charleston-wv New York City,
                  Jun 19, 2009 1034 $75 $150 $75
kalamazoo Jan 07, 2011 303 $15 $30 $15
kalamazoo Jan 05, 2011 197 $6 $15 $9
kalamazoo Dec 21, 2010 491 $7 $15 $8
kalamazoo Dec 20, 2010 225 $40 $85 $45
kalamazoo Dec 17, 2010 128 $30 $82 $52
kalamazoo Dec 16, 2010 274 $10 $20 $10
kalamazoo Dec 14, 2010 106 $25 $50 $25
kalamazoo Dec 13, 2010 196 $5 $10 $5
san-francisco Feb 13, 2011 6451 $12 $24 $12
san-francisco Feb 10, 2011 2500 $20 $40 $20
san-francisco Feb 10, 2011 2541 $25 $50 $25
san-francisco Feb 10, 2011 743 $59 $117 $58
san-francisco Feb 09, 2011 691 $25 $50 $25
san-francisco Feb 05, 2011 531 $20 $40 $20
san-francisco Feb 02, 2011 2724 $8 $20 $12
san-francisco Jan 29, 2011 4058 $12 $25 $13
san-francisco Jan 28, 2011 644 $22 $45 $23
san-francisco Jan 26, 2011 2085 $25 $50 $25
san-francisco Jan 25, 2011 1916 $25 $300 $275
san-francisco Jan 25, 2011 1114 $53 $106 $53
san-francisco Jan 24, 2011 1579 $15 $30 $15
san-francisco Jan 21, 2011 4240 $12 $25 $13
san-francisco Jan 13, 2011 4765 $10 $20 $10
san-francisco Jan 12, 2011 1890 $10 $25 $15
san-francisco Jan 11, 2011 1436 $30 $115 $85
san-francisco Jan 10, 2011 250 $35 $75 $40
san-francisco Jan 09, 2011 330 $85 $160 $75
san-francisco Jan 09, 2011 1000 $75 $772 $697
san-francisco Jan 08, 2011 2397 $8 $20 $12
san-francisco Jan 08, 2011 7404 $10 $20 $10
san-francisco Jan 06, 2011 1500 $15 $30 $15
san-francisco Jan 05, 2011 1344 $15 $30 $15
san-francisco Jan 05, 2011 1787 $20 $40 $20
san-francisco Jan 01, 2011 798 $10 $25 $15
san-francisco Dec 30, 2010 2530 $20 $40 $20
san-francisco Dec 29, 2010 2500 $15 $30 $15
san-francisco Dec 23, 2010 587 $80 $180 $100
san-francisco Dec 21, 2010 1813 $45 $90 $45
san-francisco Dec 19, 2010 3259 $38 $70 $32
san-francisco Dec 18, 2010 4301 $7 $15 $8
san-francisco Dec 17, 2010 790 $50 $150 $100
san-francisco Dec 16, 2010 1218 $22 $45 $23
san-francisco Dec 16, 2010 292 $59 $125 $66
san-francisco Dec 15, 2010 1165 $15 $31 $16
san-francisco Dec 15, 2010 800 $40 $86 $46
san-francisco Dec 11, 2010 1750 $95 $189 $94
san-francisco Dec 10, 2010 2694 $10 $20 $10
san-francisco Dec 08, 2010 600 $55 $95 $40
san-francisco Dec 08, 2010 1538 $35 $70 $35
san-francisco Dec 06, 2010 1817 $25 $50 $25
san-francisco Dec 04, 2010 1756 $25 $50 $25
san-francisco Dec 02, 2010 631 $80 $160 $80
san-francisco Dec 01, 2010 6027 $11 $22 $11
san-francisco Nov 29, 2010 3606 $10 $20 $10
san-francisco Nov 14, 2010 757 $175 $349 $174
san-francisco Nov 13, 2010 4301 $15 $30 $15
san-francisco Nov 12, 2010 2717 $167 $335 $168
san-francisco Nov 11, 2010 860 $20 $63 $43
san-francisco Nov 11, 2010 1593 $10 $20 $10
san-francisco Nov 10, 2010 2296 $25 $50 $25
san-francisco Nov 08, 2010 1621 $25 $50 $25
san-francisco Nov 07, 2010 1731 $35 $75 $40
san-francisco Nov 06, 2010 2738 $20 $40 $20
san-francisco Nov 05, 2010 2253 $10 $20 $10
san-francisco Nov 04, 2010 1690 $25 $50 $25
san-francisco Nov 03, 2010 3896 $25 $50 $25
san-francisco Nov 01, 2010 894 $59 $118 $59
san-francisco Oct 31, 2010 918 $15 $30 $15
san-francisco Oct 30, 2010 2966 $40 $82 $42
san-francisco Oct 29, 2010 1368 $150 $600 $450
san-francisco Oct 28, 2010 834 $25 $100 $75
san-francisco Oct 27, 2010 541 $99 $220 $121
san-francisco Oct 23, 2010 1159 $17 $34 $17
san-francisco Oct 21, 2010 1708 $10 $20 $10
san-francisco Oct 21, 2010 778 $16 $32 $16
san-francisco Oct 20, 2010 450 $74 $269 $195
san-francisco Oct 15, 2010 1692 $5 $10 $5
san-francisco Oct 11, 2010 1783 $20 $40 $20
san-francisco Oct 09, 2010 1129 $25 $50 $25
san-francisco Oct 08, 2010 220 $25 $50 $25
san-francisco Sep 18, 2010 5750 $20 $40 $20
san-francisco Sep 01, 2010 7805 $7 $14 $7
san-francisco Aug 18, 2010 2462 $35 $70 $35
san-francisco Aug 16, 2010 1980 $13 $22 $9
cleveland Nov 22, 2010 1175 $13 $30 $17
cleveland Nov 18, 2010 1042 $25 $50 $25
cleveland Nov 16, 2010 741 $10 $23 $13
cleveland Nov 15, 2010 1128 $15 $30 $15
cleveland Nov 10, 2010 363 $20 $40 $20
cleveland Nov 08, 2010 1710 $7 $14 $7
cleveland Nov 02, 2010 177 $37 $70 $33
cleveland Oct 21, 2010 379 $49 $110 $61
cleveland Oct 18, 2010 468 $20 $44 $24
cleveland Oct 14, 2010 912 $15 $30 $15
cleveland Oct 08, 2010 1724 $10 $20 $10
cleveland Sep 29, 2010 1314 $35 $75 $40
cleveland Sep 23, 2010 1341 $4 $12 $8
cleveland Sep 21, 2010 2360 $10 $20 $10
cleveland Sep 15, 2010 225 $29 $65 $36
cleveland Sep 10, 2010 623 $35 $70 $35
cleveland Sep 07, 2010 343 $5 $10 $5
cleveland Sep 06, 2010 1190 $10 $30 $20
cleveland Sep 03, 2010 229 $79 $167 $88
cleveland Sep 01, 2010 621 $25 $55 $30
cleveland Aug 31, 2010 518 $5 $10 $5
cleveland Aug 25, 2010 352 $19 $38 $19
cleveland Aug 23, 2010 1289 $7 $15 $8
cleveland Aug 09, 2010 1334 $10 $25 $15
cleveland Aug 02, 2010 392 $7 $14 $7
cleveland Jul 20, 2010 967 $25 $80 $55
cleveland Jul 13, 2010 404 $30 $65 $35
cleveland Jul 12, 2010 404 $20 $40 $20
cleveland Jul 09, 2010 5300 $5 $18 $13
cleveland Jun 25, 2010 837 $7 $15 $8
cleveland Jun 24, 2010 146 $45 $99 $54
cleveland Jun 18, 2010 420 $15 $30 $15
cleveland Jun 11, 2010 100 $99 $225 $126
cleveland Jun 07, 2010 1114 $13 $30 $17
cleveland Jun 02, 2010 485 $15 $35 $20
cleveland May 28, 2010 421 $45 $127 $82
cleveland May 24, 2010 657 $12 $25 $13
cleveland May 19, 2010 747 $15 $30 $15
cleveland May 06, 2010 406 $49 $139 $90
cleveland May 03, 2010 725 $9 $20 $11
cleveland Apr 28, 2010 314 $35 $65 $30
cleveland Apr 23, 2010 681 $14 $30 $16
cleveland Apr 16, 2010 631 $30 $65 $35
cleveland Apr 05, 2010 248 $25 $55 $30
albany-capital-region Nov 05, 2010 112 $39 $80 $41
albany-capital-region Nov 04, 2010 69 $10 $20 $10
albany-capital-region Nov 03, 2010 236 $10 $20 $10
albany-capital-region Nov 01, 2010 104 $5 $10 $5
albany-capital-region Oct 29, 2010 29 $40 $120 $80
albany-capital-region Oct 28, 2010 95 $5 $10 $5
albany-capital-region Oct 26, 2010 20 $7 $15 $8
albany-capital-region Oct 25, 2010 136 $20 $40 $20
albany-capital-region Oct 22, 2010 321 $25 $50 $25
albany-capital-region Oct 21, 2010 84 $10 $25 $15
albany-capital-region Oct 18, 2010 54 $5 $10 $5
albany-capital-region Oct 14, 2010 50 $8 $16 $8
albany-capital-region Oct 12, 2010 59 $7 $15 $8
albany-capital-region Oct 08, 2010 72 $15 $30 $15
albany-capital-region Oct 05, 2010 29 $5 $10 $5
albany-capital-region Oct 04, 2010 73 $5 $10 $5
halifax Jan 06, 2011 611 C$10 C$20 C$10
halifax Jan 05, 2011 650 C$15 C$30 C$15
halifax Dec 29, 2010 293 C$20 C$40 C$20
halifax Dec 28, 2010 254 C$10 C$21 C$11
halifax Dec 20, 2010 373 C$10 C$20 C$10
halifax Dec 16, 2010 200 C$6 C$12 C$6
halifax Dec 15, 2010 275 C$15 C$50 C$35
halifax Dec 13, 2010 315 C$25 C$50 C$25
halifax Dec 06, 2010 532 C$2 C$5 C$3
halifax Dec 03, 2010 260 C$95 C$450 C$355
halifax Nov 19, 2010 113 C$25 C$55 C$30
halifax Nov 18, 2010 109 C$11 C$21 C$10
halifax Nov 17, 2010 210 C$5 C$10 C$5
halifax Nov 16, 2010 877 C$20 C$40 C$20
halifax Nov 15, 2010 197 C$12 C$29 C$17
halifax Nov 10, 2010 155 C$10 C$30 C$20
halifax Nov 08, 2010 129 C$10 C$24 C$14
halifax Nov 05, 2010 118 C$49 C$114 C$65
halifax Nov 04, 2010 156 C$10 C$20 C$10
halifax Nov 03, 2010 115 C$29 C$60 C$31
halifax Oct 28, 2010 137 C$13 C$26 C$13
halifax Oct 26, 2010 136 C$10 C$20 C$10
akron-canton Nov 22, 2010 827 $5 $10 $5
akron-canton Nov 19, 2010 587 $20 $40 $20
akron-canton Nov 10, 2010 452 $4 $8 $4
akron-canton Nov 01, 2010 371 $17 $35 $18
akron-canton Oct 25, 2010 507 $20 $40 $20
akron-canton Oct 22, 2010 1006 $20 $40 $20
akron-canton Oct 20, 2010 396 $20 $40 $20
akron-canton Sep 24, 2010 112 $49 $160 $111
akron-canton Sep 23, 2010 644 $7 $15 $8
akron-canton Sep 17, 2010 211 $15 $30 $15
akron-canton Sep 15, 2010 353 $3 $6 $3
akron-canton Sep 08, 2010 173 $10 $20 $10
akron-canton Sep 06, 2010 276 $10 $30 $20
akron-canton Sep 03, 2010 696 $20 $50 $30
akron-canton Aug 31, 2010 287 $4 $10 $6
akron-canton Aug 26, 2010 189 $5 $10 $5
akron-canton Aug 25, 2010 290 $30 $70 $40
akron-canton Aug 24, 2010 210 $10 $50 $40
akron-canton Aug 19, 2010 761 $25 $50 $25
akron-canton Aug 06, 2010 745 $5 $18 $13
akron-canton Aug 02, 2010 300 $10 $20 $10
akron-canton Jul 30, 2010 558 $29 $85 $56
akron-canton Jul 23, 2010 140 $59 $125 $66
akron-canton Jul 22, 2010 165 $9 $19 $10
akron-canton Jul 12, 2010 374 $5 $10 $5
akron-canton Jul 08, 2010 377 $5 $10 $5
akron-canton Jun 30, 2010 101 $25 $50 $25
akron-canton Jun 24, 2010 72 $15 $30 $15
akron-canton Jun 16, 2010 159 $18 $40 $22
fort-myers-cape-coral Feb 02, 2011 845 $35 $100 $65
fort-myers-cape-coral Jan 24, 2011 800 $30 $60 $30
fort-myers-cape-coral Jan 20, 2011 642 $8 $16 $8
fort-myers-cape-coral Jan 10, 2011 740 $5 $10 $5
fort-myers-cape-coral Jan 07, 2011 460 $35 $75 $40
fort-myers-cape-coral Dec 28, 2010 380 $10 $20 $10
fort-myers-cape-coral Dec 22, 2010 441 $25 $80 $55
fort-myers-cape-coral Dec 17, 2010 179 $35 $70 $35
fort-myers-cape-coral Dec 01, 2010 559 $10 $25 $15
fort-myers-cape-coral Nov 02, 2010 111 $35 $72 $37
fort-myers-cape-coral Nov 01, 2010 286 $20 $40 $20
regina Feb 11, 2011 613 C$49 C$100 C$51
regina Jan 31, 2011 630 C$8 C$16 C$8
regina Jan 24, 2011 301 C$10 C$20 C$10
regina Jan 21, 2011 450 C$30 C$60 C$30
regina Jan 17, 2011 654 C$6 C$12 C$6
regina Jan 14, 2011 588 C$54 C$153 C$99
regina Jan 07, 2011 629 C$20 C$40 C$20
regina Jan 06, 2011 253 C$20 C$47 C$27
regina Dec 28, 2010 238 C$17 C$35 C$18
regina Dec 27, 2010 210 C$10 C$20 C$10
regina Dec 22, 2010 607 C$15 C$30 C$15
regina Dec 16, 2010 256 C$15 C$30 C$15
regina Dec 14, 2010 370 C$14 C$28 C$14
regina Dec 10, 2010 264 C$20 C$40 C$20
regina Dec 07, 2010 325 C$10 C$20 C$10
regina Dec 06, 2010 243 C$10 C$100 C$90
regina Dec 02, 2010 507 C$25 C$50 C$25
regina Nov 23, 2010 285 C$5 C$10 C$5
regina Nov 22, 2010 211 C$40 C$150 C$110
regina Nov 16, 2010 361 C$20 C$40 C$20
regina Nov 12, 2010 241 C$15 C$35 C$20
regina Nov 10, 2010 403 C$12 C$30 C$18
ocala Feb 04, 2011 445 $10 $20 $10
ocala Jan 31, 2011 471 $15 $30 $15
ocala Jan 28, 2011 154 $30 $60 $30
jackson Mar 04, 2011 1891 $60 $120 $60
jackson Feb 18, 2011 784 $25 $50 $25
jackson Feb 04, 2011 589 $10 $20 $10
jackson Feb 03, 2011 196 $15 $50 $35
jackson Feb 02, 2011 177 $20 $40 $20
jackson Jan 31, 2011 211 $15 $30 $15
jackson Jan 28, 2011 477 $99 $278 $179
jackson Jan 21, 2011 70 $55 $114 $59
jackson Jan 13, 2011 100 $20 $40 $20
albany-ga Feb 03, 2010 3319 $40 $85 $45
albany-ga Jan 29, 2010 621 $150 $424 $274
albany-ga Jan 29, 2010 1717 $50 $125 $75
albany-ga Jan 05, 2010 5822 $20 $40 $20
albany-ga Dec 15, 2009 1437 $50 $188 $138
albany-ga Dec 11, 2009 2432 $65 $139 $74
albany-ga Dec 10, 2009 77 $43 $84 $41
albany-ga Dec 04, 2009 1136 $50 $135 $85
albany-ga Nov 30, 2009 522 $49 $115 $66
albany-ga Nov 27, 2009 1499 $99 $249 $150
albany-ga Nov 12, 2009 109 $20 $70 $50
albany-ga Oct 20, 2009 1648 $25 $50 $25
albany-ga Oct 09, 2009 706 $149 $279 $130
albany-ga Oct 05, 2009 459 $32 $71 $39
albany-ga Oct 01, 2009 146 $75 $194 $119
albany-ga Sep 28, 2009 1216 $22 $44 $22
albany-ga Sep 15, 2009 731 $10 $22 $12
albany-ga Aug 13, 2009 2862 $35 $75 $40
albany-ga Jul 17, 2009 482 $99 $249 $150
albany-ga Jun 19, 2009 1034 $75 $150 $75
chicago Nov 16, 2010 700 $99 $168 $69
chicago Nov 16, 2010 7011 $9 $18 $9
chicago Nov 15, 2010 4662 $20 $40 $20
chicago Nov 09, 2010 3601 $25 $50 $25
chicago Nov 08, 2010 3215 $20 $40 $20
chicago Nov 05, 2010 15543 $10 $20 $10
chicago Nov 04, 2010 6998 $15 $30 $15
chicago Nov 02, 2010 1472 $120 $249 $129
chicago Oct 29, 2010 1517 $35 $69 $34
chicago Oct 28, 2010 1999 $32 $65 $33
chicago Oct 27, 2010 1197 $149 $300 $151
chicago Oct 26, 2010 6291 $10 $25 $15
chicago Oct 25, 2010 11232 $20 $40 $20
chicago Oct 23, 2010 3094 $10 $30 $20
chicago Oct 21, 2010 4973 $10 $20 $10
chicago Oct 20, 2010 2801 $29 $75 $46
chicago Oct 18, 2010 5715 $22 $40 $18
chicago Oct 10, 2010 10448 $6 $12 $6
chicago Oct 09, 2010 4690 $16 $32 $16
chicago Oct 07, 2010 2994 $15 $31 $16
chicago Sep 28, 2010 2956 $7 $15 $8
chicago Sep 26, 2010 7070 $8 $20 $12
chicago Sep 21, 2010 1193 $75 $200 $125
chicago Sep 14, 2010 3496 $25 $50 $25
chicago Aug 19, 2010 42334 $25 $50 $25
chicago Aug 14, 2010 1723 $55 $120 $65
chicago Aug 04, 2010 10022 $10 $20 $10
chicago Jul 25, 2010 7432 $13 $51 $38
chicago Jul 02, 2010 2974 $40 $195 $155
chicago Jun 28, 2010 4914 $8 $16 $8
chicago Jun 28, 2010 5450 $40 $220 $180
chicago Jun 21, 2010 4866 $40 $76 $36
chicago Jun 19, 2010 2729 $13 $27 $14
chicago Jun 18, 2010 19516 $5 $10 $5
chicago Jun 17, 2010 4636 $15 $30 $15
chicago Jun 16, 2010 7005 $10 $20 $10
chicago Jun 11, 2010 3205 $30 $60 $30
chicago Jun 09, 2010 3088 $5 $8 $3
chicago Jun 07, 2010 1998 $16 $31 $15
chicago Jun 04, 2010 4326 $109 $189 $80
chicago Jun 02, 2010 3311 $35 $75 $40
chicago May 27, 2010 7870 $15 $35 $20
chicago May 20, 2010 14771 $5 $15 $10
chicago May 18, 2010 9193 $12 $25 $13
chicago May 13, 2010 3750 $20 $40 $20
chicago May 11, 2010 2381 $69 $89 $20
chicago May 02, 2010 2406 $45 $100 $55
chicago Apr 30, 2010 7453 $27 $61 $34
chicago Apr 29, 2010 7347 $30 $59 $29
chicago Apr 23, 2010 9960 $20 $40 $20
chicago Apr 22, 2010 2336 $35 $75 $40
chicago Apr 20, 2010 3915 $40 $110 $70
chicago Apr 16, 2010 7029 $16 $30 $14
chicago Mar 29, 2010 19743 $12 $25 $13
chicago Mar 27, 2010 1879 $40 $100 $60
chicago Mar 23, 2010 3235 $18 $35 $17
chicago Mar 21, 2010 10530 $4 $10 $6
chicago Mar 19, 2010 577 $165 $295 $130
chicago Mar 18, 2010 7100 $10 $25 $15
chicago Mar 17, 2010 1921 $17 $32 $15
chicago Mar 12, 2010 2379 $24 $49 $25
chicago Mar 01, 2010 3925 $25 $50 $25
chicago Feb 26, 2010 5678 $40 $80 $40
chicago Feb 19, 2010 7797 $20 $40 $20
chicago Feb 13, 2010 5121 $12 $34 $22
chicago Feb 12, 2010 4160 $30 $75 $45
chicago Feb 10, 2010 14666 $6 $11 $5
chicago Feb 05, 2010 2352 $40 $95 $55
chicago Feb 04, 2010 5681 $20 $40 $20
chicago Jan 28, 2010 2973 $45 $85 $40
chicago Jan 21, 2010 3150 $14 $28 $14
chicago Jan 18, 2010 7768 $10 $20 $10
chicago Jan 16, 2010 9735 $3 $8 $5
chicago Jan 11, 2010 5778 $20 $40 $20
chicago Dec 21, 2009 3176 $40 $85 $45
chicago Dec 19, 2009 3647 $10 $25 $15
chicago Dec 04, 2009 5269 $15 $30 $15
chicago Nov 20, 2009 9212 $5 $10 $5
chicago Nov 05, 2009 2840 $20 $40 $20
chicago Oct 21, 2009 1168 $49 $372 $323
chicago Oct 14, 2009 805 $25 $50 $25
chicago Oct 13, 2009 3482 $9 $21 $12
chicago Sep 23, 2009 1026 $50 $110 $60
chicago Sep 18, 2009 5483 $20 $50 $30
chicago Jul 31, 2009 4911 $40 $110 $70
chicago Jul 08, 2009 1002 $60 $120 $60
chicago Jun 08, 2009 1267 $50 $125 $75
fort-wayne Nov 17, 2010 699 $10 $21 $11
fort-wayne Nov 10, 2010 335 $40 $95 $55
fort-wayne Nov 08, 2010 155 $35 $100 $65
fort-wayne Nov 02, 2010 1030 $5 $10 $5
fort-wayne Nov 01, 2010 1712 $20 $45 $25
fort-wayne Oct 25, 2010 391 $20 $40 $20
fort-wayne Oct 22, 2010 1051 $10 $20 $10
fort-wayne Oct 20, 2010 438 $15 $31 $16
fort-wayne Oct 19, 2010 301 $32 $65 $33
fort-wayne Oct 18, 2010 214 $69 $240 $171
fort-wayne Oct 08, 2010 691 $12 $25 $13
fort-wayne Oct 06, 2010 635 $20 $48 $28
fort-wayne Oct 04, 2010 168 $10 $20 $10
fort-wayne Sep 30, 2010 436 $7 $15 $8
fort-wayne Sep 29, 2010 148 $20 $40 $20
fort-wayne Sep 22, 2010 2150 $7 $15 $8
fort-wayne Sep 15, 2010 173 $45 $313 $268
fort-wayne Sep 13, 2010 296 $7 $14 $7
fort-wayne Sep 10, 2010 1796 $25 $50 $25
fort-wayne Sep 09, 2010 166 $9 $18 $9
fort-wayne Sep 08, 2010 441 $60 $125 $65
fort-wayne Sep 07, 2010 295 $7 $15 $8
fort-wayne Aug 31, 2010 314 $10 $20 $10
fort-wayne Aug 27, 2010 224 $30 $65 $35
fort-wayne Aug 24, 2010 224 $7 $15 $8
fort-wayne Aug 20, 2010 371 $7 $15 $8
fort-wayne Aug 19, 2010 744 $25 $50 $25
fort-wayne Aug 16, 2010 970 $20 $55 $35
fort-wayne Aug 12, 2010 320 $4 $8 $4
fort-wayne Aug 02, 2010 276 $5 $10 $5
fort-wayne Jul 27, 2010 1246 $10 $20 $10
fort-wayne Jul 23, 2010 979 $7 $15 $8
fort-wayne Jul 16, 2010 691 $15 $30 $15
fort-wayne Jul 13, 2010 218 $5 $10 $5
fort-wayne Jul 08, 2010 122 $4 $12 $8
fort-wayne Jun 28, 2010 129 $5 $10 $5
fort-wayne Jun 22, 2010 982 $10 $25 $15
fort-wayne Jun 21, 2010 185 $4 $10 $6
fort-wayne Jun 03, 2010 98 $30 $65 $35
fort-wayne Jun 02, 2010 184 $5 $10 $5
knoxville Feb 24, 2011 4257 $15 $30 $15
knoxville Feb 18, 2011 329 $19 $39 $20
knoxville Feb 12, 2011 130 $10 $20 $10
knoxville Feb 11, 2011 351 $35 $79 $44
knoxville Feb 08, 2011 692 $15 $40 $25
knoxville Feb 07, 2011 358 $7 $14 $7
knoxville Feb 01, 2011 362 $4 $8 $4
knoxville Jan 24, 2011 236 $8 $16 $8
knoxville Jan 20, 2011 1900 $15 $30 $15
knoxville Jan 19, 2011 877 $25 $75 $50
knoxville Jan 18, 2011 570 $5 $10 $5
knoxville Jan 17, 2011 738 $5 $10 $5
knoxville Jan 13, 2011 670 $5 $10 $5
knoxville Jan 07, 2011 783 $25 $65 $40
knoxville Dec 28, 2010 675 $5 $10 $5
knoxville Dec 15, 2010 406 $5 $10 $5
knoxville Dec 13, 2010 780 $15 $30 $15
knoxville Nov 23, 2010 400 $20 $41 $21
knoxville Nov 15, 2010 1728 $5 $12 $7
knoxville Oct 14, 2010 259 $8 $34 $26
knoxville Oct 13, 2010 319 $10 $20 $10
knoxville Oct 11, 2010 207 $5 $10 $5
knoxville Oct 08, 2010 257 $40 $80 $40
knoxville Sep 30, 2010 192 $25 $50 $25
knoxville Sep 24, 2010 145 $185 $1,100 $915
knoxville Sep 21, 2010 1370 $10 $25 $15
knoxville Sep 20, 2010 438 $5 $10 $5
knoxville Sep 15, 2010 699 $5 $10 $5
knoxville Sep 13, 2010 559 $5 $10 $5
knoxville Sep 10, 2010 258 $37 $75 $38
knoxville Sep 08, 2010 107 $10 $20 $10
knoxville Sep 03, 2010 133 $39 $79 $40
knoxville Sep 02, 2010 240 $5 $10 $5
knoxville Aug 31, 2010 102 $12 $25 $13
knoxville Aug 30, 2010 414 $20 $50 $30
knoxville Aug 26, 2010 478 $5 $10 $5
knoxville Aug 24, 2010 236 $20 $64 $44
greenville Feb 10, 2011 437 $15 $50 $35
greenville Feb 04, 2011 1720 $10 $20 $10
greenville Feb 01, 2011 519 $5 $10 $5
greenville Jan 26, 2011 1492 $7 $15 $8
greenville Jan 21, 2011 874 $8 $20 $12
greenville Jan 20, 2011 525 $10 $20 $10
greenville Jan 17, 2011 710 $6 $12 $6
greenville Jan 10, 2011 338 $15 $30 $15
greenville Nov 16, 2010 977 $4 $17 $13
greenville Nov 15, 2010 467 $8 $16 $8
greenville Nov 09, 2010 361 $15 $50 $35
greenville Nov 08, 2010 176 $5 $10 $5
greenville Nov 05, 2010 190 $25 $50 $25
greenville Nov 04, 2010 66 $5 $10 $5
greenville Nov 01, 2010 218 $5 $10 $5
greenville Oct 25, 2010 221 $7 $15 $8
richmond Oct 21, 2010 1101 $5 $10 $5
richmond Oct 20, 2010 659 $50 $200 $150
richmond Oct 04, 2010 777 $14 $26 $12
richmond Sep 20, 2010 576 $12 $25 $13
richmond Sep 16, 2010 533 $45 $105 $60
richmond Sep 07, 2010 1029 $7 $15 $8
richmond Aug 23, 2010 459 $11 $26 $15
richmond Aug 12, 2010 704 $14 $29 $15
richmond Jul 30, 2010 564 $10 $20 $10
richmond Jul 26, 2010 282 $5 $10 $5
richmond Jul 21, 2010 548 $3 $7 $4
richmond Jul 19, 2010 207 $4 $8 $4
richmond Jul 16, 2010 207 $25 $50 $25
richmond Jul 15, 2010 761 $9 $18 $9
richmond Jul 13, 2010 103 $7 $13 $6
richmond Jul 12, 2010 203 $15 $30 $15
providence Nov 12, 2010 2125 $25 $50 $25
providence Nov 10, 2010 779 $15 $30 $15
providence Nov 08, 2010 764 $14 $28 $14
providence Nov 05, 2010 213 $20 $40 $20
providence Nov 05, 2010 217 $7 $15 $8
providence Nov 03, 2010 873 $15 $30 $15
providence Nov 02, 2010 445 $15 $30 $15
providence Nov 01, 2010 70 $60 $120 $60
providence Oct 28, 2010 59 $349 $758 $409
providence Oct 26, 2010 691 $10 $20 $10
providence Oct 25, 2010 697 $20 $40 $20
providence Oct 25, 2010 287 $35 $70 $35
providence Oct 22, 2010 61 $65 $140 $75
providence Oct 21, 2010 587 $5 $10 $5
providence Oct 20, 2010 758 $45 $127 $82
providence Oct 19, 2010 1501 $10 $20 $10
providence Oct 15, 2010 942 $20 $40 $20
providence Oct 13, 2010 276 $30 $60 $30
providence Oct 12, 2010 505 $9 $19 $10
providence Oct 08, 2010 120 $38 $76 $38
providence Oct 07, 2010 609 $20 $40 $20
providence Oct 06, 2010 339 $15 $35 $20
providence Oct 01, 2010 175 $30 $63 $33
providence Sep 29, 2010 452 $20 $56 $36
providence Sep 27, 2010 477 $8 $17 $9
providence Sep 24, 2010 267 $15 $30 $15
providence Sep 22, 2010 734 $7 $15 $8
providence Sep 16, 2010 1322 $5 $10 $5
providence Sep 15, 2010 598 $12 $25 $13
providence Sep 13, 2010 743 $6 $11 $5
providence Sep 08, 2010 401 $25 $66 $41
providence Sep 02, 2010 595 $20 $40 $20
providence Aug 27, 2010 411 $20 $45 $25
providence Aug 26, 2010 652 $15 $30 $15
providence Aug 23, 2010 111 $10 $25 $15
providence Aug 20, 2010 1057 $20 $40 $20
providence Aug 19, 2010 1784 $25 $50 $25
providence Aug 18, 2010 1273 $7 $15 $8
providence Aug 13, 2010 337 $25 $50 $25
providence Aug 09, 2010 655 $10 $26 $16
providence Aug 06, 2010 692 $35 $70 $35
providence Jul 30, 2010 360 $25 $50 $25
providence Jul 29, 2010 136 $59 $200 $141
providence Jul 27, 2010 171 $40 $120 $80
providence Jul 26, 2010 328 $5 $12 $7
providence Jul 21, 2010 728 $7 $15 $8
providence Jul 19, 2010 561 $7 $15 $8
providence Jul 14, 2010 233 $21 $246 $225
providence Jul 09, 2010 761 $15 $30 $15
providence Jun 07, 2010 362 $25 $55 $30
providence Jun 04, 2010 634 $15 $35 $20
providence May 28, 2010 135 $20 $50 $30
providence May 25, 2010 493 $35 $70 $35
providence May 21, 2010 247 $32 $65 $33
providence May 12, 2010 478 $5 $15 $10
providence Apr 30, 2010 141 $15 $35 $20
providence Apr 20, 2010 153 $38 $75 $37
providence Apr 16, 2010 525 $25 $67 $42
providence Apr 12, 2010 380 $8 $20 $12
shreveport-bossier Feb 01, 2011 401 $10 $20 $10
shreveport-bossier Jan 27, 2011 204 $10 $20 $10
shreveport-bossier Jan 21, 2011 219 $30 $60 $30
shreveport-bossier Jan 20, 2011 213 $20 $40 $20
toledo Nov 22, 2010 1143 $15 $30 $15
toledo Nov 19, 2010 3094 $20 $40 $20
toledo Nov 17, 2010 940 $10 $50 $40
toledo Nov 10, 2010 2188 $6 $13 $7
toledo Nov 05, 2010 1451 $5 $10 $5
toledo Nov 01, 2010 976 $10 $20 $10
toledo Oct 29, 2010 2130 $10 $20 $10
toledo Oct 25, 2010 365 $20 $40 $20
